listingId,title,bid,bidder_count,date_closed,units,price_per_unit,image_url,sku,grade,manifest_models,capacity,manifest_colors,manifest_part_numbers,model,normalized_capacity,full_model
190353,Apple Cell Phones - iPhone 14 - 21 Units - Grade A+(T) - CT0058908A,"$10,325",6 bidders,"Apr 4, 2024 9:41:09 AM PDT",21.0,491.67,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_512.jpg,CT0058908A,Grade A+(T),IPH 14,"512GB, 256GB","PUR, STL, RED, MDN, BLU, YEL","J489D, A490D, A488D, A492D, A799D, A495D, A487D, J491D, S488D, J486D, A486D, A489D, J488D",iPhone 14,512GB,iPhone 14 512GB
190773,Apple Cell Phones - iPhone 14 - 25 Units - Grade B+(T) - CT0059233A,"$11,001",9 bidders,"Apr 11, 2024 11:01:39 AM PDT",25.0,440.04,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_515.jpg,CT0059233A,Grade B+(T),IPH 14,"512GB, 256GB, 128GB","PUR, STL, RED, MDN, BLU, YEL","J489D, U798D, J487D, A488D, A490D, J490D, A799D, E492D, E491D, A495D, E488D, S490D, A487D, A486D, J488D",iPhone 14,512GB,iPhone 14 512GB
190827,Apple Cell Phones - iPhone 14 - 39 Units - Grade AA+(T) - CT0059175A,"$17,171",7 bidders,"Apr 11, 2024 8:26:33 AM PDT",39.0,440.28,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_515.jpg,CT0059175A,Grade AA+(T),IPH 14,"512GB, 256GB, 128GB","PUR, STL, RED, MDN, BLU","J483D, J481D, J484D, J485D, U483D, U481D, J482D, E489D, U482D, A481D, J493D, A487D, A483D, U484D, U485D, J488D",iPhone 14,512GB,iPhone 14 512GB
191008,Apple Cell Phones - iPhone 14 - 28 Units - Grade A+(T) - CT0059208A,"$11,698",9 bidders,"Apr 11, 2024 10:12:14 AM PDT",28.0,417.79,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_516.jpg,CT0059208A,Grade A+(T),IPH 14,"512GB, 256GB, 128GB","PUR, STL, RED, MDN, BLU, YEL","J798D, J481D, E485D, A488D, A490D, J490D, U481D, A482D, S485D, S491D, A481D, E482D, A487D, A483D, J486D, A489D, J488D",iPhone 14,512GB,iPhone 14 512GB
198630,Apple Cell Phones - iPhone 14 - 35 Units - Grade B+(T) - CT0063105A,"$15,201",11 bidders,"Jun 27, 2024 10:55:51 AM PDT",35.0,434.31,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_584.jpg,CT0063105A,Grade B+(T),"IPH 14, APL IPH 14","512GB, 256GB, 128GB","PUR, STL, RED, MDN, BLU, YEL","A798D, U491D, J495D, A481D, S486D, J492D, J489D, J483D, A488D, J490D, J482D, A483D, E481D, J486D, A494D, U485D, A482D, A485D, J481D, J487D, S495D, J493D, A484D",iPhone 14,512GB,iPhone 14 512GB
213797,Apple Cell Phones - iPhone 14 - 53 Units - Grade A+(T) - CT0071196A,"$19,311",7 bidders,"Dec 5, 2024 10:21:31 AM PDT",53.0,364.36,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_728.jpg,CT0071196A,Grade A+(T),IPH 14,"512GB, 256GB, 128GB","PUR, STL, RED, MDN, BLU","A487D, A491D, A490D, A488D, J490D, J494D, A492D, A483D, J491D, E481D, J486D, A482D, A486D, A489D, C481D, J487D, A495D, A484D, J488D",iPhone 14,512GB,iPhone 14 512GB
220904,Apple Cell Phones - iPhone 14 - 61 Units - Grade A+(T) - CT0074626A,"$21,200",8 bidders,"Feb 20, 2025 12:19:35 PM PDT",61.0,347.54,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_797.jpg,CT0074626A,Grade A+(T),"IPH 14, APL IPH 14","512GB, 256GB, 128GB","PUR, STL, RED, MDN, BLU, YEL","J485D, A798D, J495D, A799D, A481D, E482D, A487D, S490D, S481D, J489D, J483D, A490D, A488D, J490D, A483D, J491D, P481D, A482D, E490D, A485D, A489D, J798D, J481D, J487D, E798D, 6486D, A484D, J488D, C484D",iPhone 14,512GB,iPhone 14 512GB
228699,Apple Cell Phones - iPhone 14 - 43 Units - Grade B+(T) - CT0078478A,"$12,150",6 bidders,"May 15, 2025 10:39:41 AM PDT",43.0,282.56,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_868.jpg,CT0078478A,Grade B+(T),IPH 14,"512GB, 256GB, 128GB","PUR, STL, MDN","A493D, A481D, J492D, A491D, A486D",iPhone 14,512GB,iPhone 14 512GB
228703,"Apple Cell Phones - iPhone 14, 512GB - 16 Units - Grade C(T) - CT0078575A","$3,938",6 bidders,"May 15, 2025 11:37:46 AM PDT",16.0,246.12,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_868.jpg,CT0078575A,Grade C(T),IPH 14,512GB,"BLU, PUR, STL, MDN","J495D, E493D, E491D, J493D, J491D, J492D, A491D",iPhone 14,512GB,iPhone 14 512GB
227947,"Apple Cell Phones - iPhone 14, 512GB - 1 Unit - Grade AA+(T) - AF051265",$381,3 bidders,"May 1, 2025 4:40:57 PM PDT",1.0,381.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_860.jpg,AF051265,Grade AA+(T),IPH 14,512GB,Midnight,6491D,iPhone 14,512GB,iPhone 14 512GB
195474,Apple Cell Phones - iPhone 14 - 43 Units - Grade B+(T) - AT036677,"$18,758",4 bidders,"May 28, 2024 9:32:31 AM PDT",43.0,436.23,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_560.jpg,AT036677,Grade B+(T),IPH 14,"512GB, 256GB","Purple, Starlight, Blue, Midnight, Red","A488D, A490D, U491D, A493D, A495D, A487D, S488D, A491D, A486D, A494D, A489D",iPhone 14,512GB,iPhone 14 512GB
200965,Apple Cell Phones - iPhone 14 - 32 Units - Grade B+(T) - AT038814,"$13,851",7 bidders,"Jul 30, 2024 9:21:53 AM PDT",32.0,432.84,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_603.jpg,AT038814,Grade B+(T),IPH 14,"512GB, 128GB","Purple, Starlight, Blue, yellow, Midnight, Red","U798D, A798D, U491D, S798D, A492D, A493D, A495D, A491D, A494D",iPhone 14,512GB,iPhone 14 512GB
202030,Apple Cell Phones - iPhone 14 - 15 Units - Grade B+(T) - CT0065197A,"$6,430",4 bidders,"Aug 8, 2024 9:45:05 AM PDT",15.0,428.67,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_613.jpg,CT0065197A,Grade B+(T),IPH 14,"512GB, 256GB","PUR, STL, RED, MDN, BLU","J489D, A492D, A495D, J493D, J491D, A491D, S494D, A494D, A489D",iPhone 14,512GB,iPhone 14 512GB
203584,Apple Cell Phones - iPhone 14 - 29 Units - Grade B+(T) - CT0065867A,"$12,135",6 bidders,"Aug 22, 2024 10:13:43 AM PDT",29.0,418.45,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_629.jpg,CT0065867A,Grade B+(T),IPH 14,"512GB, 256GB","PUR, STL, RED, MDN, BLU","J489D, S493D, J487D, A490D, J490D, E486D, A487D, J486D, J492D, A486D, A491D, J488D, U486D",iPhone 14,512GB,iPhone 14 512GB
207043,Apple Cell Phones - iPhone 14 - 58 Units - Grade B+(T) - CT0067617A,"$22,450",11 bidders,"Sep 26, 2024 10:22:57 AM PDT",58.0,387.07,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_662.jpg,CT0067617A,Grade B+(T),IPH 14,"512GB, 256GB, 128GB","PUR, STL, RED, MDN, BLU, YEL","A798D, E489D, A481D, A487D, A491D, J492D, U484D, J489D, J483D, A488D, A490D, J490D, U481D, A492D, A483D, J491D, J486D, A482D, E490D, A493D, J800D, A486D, A485D, J481D, J487D, A495D, P491D, J493D, A484D, P798D, J488D",iPhone 14,512GB,iPhone 14 512GB
